sale_id,sale_date,product,location,revenue
1708,2021-05-14,Starter Pack,77001 Houston,23690.89
1709,2021-05-15,Enterprise Suite,"New York, NY, 10003",68110.47
1710,2021-05-15,Consulting,27601 Raleigh,17420.03
1711,2021-05-16,Pro License,"Hartford, CT 06101",45118.3
1712,2021-05-16,Consulting,53201 Milwaukee,2377.57
1713,2021-05-16,Pro License,48201 Detroit,6332.02
1714,2021-05-16,Pro License,"Atlanta, GA 30301",51986.75
1715,2021-05-17,Starter Pack,90210,72302.66
1716,2021-05-17,Consulting,94101 San Francisco,45571.67
1717,2021-05-17,Enterprise Suite,Seattle 98101,79647.94
1718,2021-05-17,Starter Pack,"Richmond, VA 23219",31861.07
1719,2021-05-18,Enterprise Suite,"Portland, OR, 97201",64397.65
1720,2021-05-18,Pro License,33101,38918.91
1721,2021-05-18,Starter Pack,90001 Los Angeles,22806.33
1722,2021-05-18,Pro License,19101 Philadelphia PA,13312.11
1723,2021-05-19,Starter Pack,"Los Angeles, CA 90210",72581.95
1724,2021-05-19,Pro License,85001 Phoenix,79374.49
1725,2021-05-19,Starter Pack,33101 Miami,42185.61
1726,2021-05-20,Pro License,"Philadelphia, PA 19101",36087.23
1727,2021-05-20,Support,Milwaukee 53201,47348.34
1728,2021-05-20,Support,"New York, NY, 10002",76108.19
1729,2021-05-21,Pro License,19101 Philadelphia,78059.57
1730,2021-05-21,Support,"Houston, TX 77002",5837.63
1731,2021-05-21,Starter Pack,Richmond 23219,11507.32
1732,2021-05-22,Consulting,"New York, NY 10001",58893.76
1733,2021-05-22,Pro License,San Francisco 94101,15955.04
1734,2021-05-23,Consulting,Chicago 60602,37829.27
1735,2021-05-23,Support,Seattle 98101,77932.37
1736,2021-05-23,Pro License,"Chicago, IL 60602",36881.99
1737,2021-05-23,Pro License,33101,26285.87
1738,2021-05-24,Consulting,Richmond 23219,16422.68
1739,2021-05-24,Consulting,43201,29979.35
1740,2021-05-24,Starter Pack,"New York, NY, 10001",40166.12
1741,2021-05-24,Consulting,"Los Angeles, CA, 90001",63695.61
1742,2021-05-25,Support,23219,7164.17
1743,2021-05-25,Pro License,"Boston, MA 02101",29964.69
1744,2021-05-25,Support,"Minneapolis, MN, 55402",49843.49
1745,2021-05-25,Support,10003 New York NY,5402.07
1746,2021-05-25,Consulting,"Milwaukee, WI, 53201",16520.35
1747,2021-05-26,Support,07101,77604.34
1748,2021-05-26,Support,"Miami, FL 33101",17836.62
1749,2021-05-26,Pro License,55401,44139.04
1750,2021-05-26,Consulting,Detroit 48202,36092.27
1751,2021-05-27,Pro License,"Hartford, CT 06101",28495.22
1752,2021-05-27,Consulting,60601 Chicago,37895.52
1753,2021-05-27,Starter Pack,23219 Richmond VA,37937.1
1754,2021-05-27,Pro License,48202 Detroit,22917.22
1755,2021-05-28,Consulting,77001,34673.46
1756,2021-05-28,Pro License,Miami 33102,11471.39
1757,2021-05-28,Pro License,"New York, NY, 10003",40268.56
1758,2021-05-28,Consulting,97201,42660.11
1759,2021-05-28,Support,"Seattle, WA 98102",35947.69
1760,2021-05-29,Pro License,94101,15449.23
1761,2021-05-29,Starter Pack,Minneapolis 55402,6491.74
1762,2021-05-29,Starter Pack,77002 Houston TX,45746.39
1763,2021-05-29,Enterprise Suite,30301 Atlanta GA,36262.2
1764,2021-05-29,Enterprise Suite,Miami 33101,26735.88
1765,2021-05-30,Enterprise Suite,19102 Philadelphia,71552.58
1766,2021-05-30,Support,06101,34562.74
1767,2021-05-30,Enterprise Suite,"Detroit, MI 48202",9381.22
1768,2021-05-30,Starter Pack,85001 Phoenix AZ,44140.66
1769,2021-05-30,Enterprise Suite,"New York, NY, 10001",29707.02
1770,2021-05-31,Support,Detroit 48202,47476.08
1771,2021-05-31,Starter Pack,30301 Atlanta,52206.89
1772,2021-05-31,Support,02101 Boston MA,60785.0
1773,2021-05-31,Starter Pack,Milwaukee 53201,6442.45
1774,2021-05-31,Consulting,27601,58007.81
1775,2021-06-01,Consulting,30301 Atlanta,12287.62
1776,2021-06-01,Consulting,"Houston, TX 77001",9874.31
1777,2021-06-02,Enterprise Suite,07101 Newark,31928.32
1778,2021-06-02,Consulting,"San Francisco, CA 94102",22789.19
1779,2021-06-02,Support,"Phoenix, AZ 85001",28552.27
1780,2021-06-02,Starter Pack,19101 Philadelphia PA,61736.8
1781,2021-06-03,Enterprise Suite,98101,58977.65
1782,2021-06-03,Consulting,"San Francisco, CA, 94102",34706.57
1783,2021-06-03,Pro License,"Atlanta, GA 30302",39913.81
1784,2021-06-04,Enterprise Suite,"Chicago, IL 60602",24474.52
1785,2021-06-04,Pro License,"Detroit, MI, 48201",9133.11
1786,2021-06-05,Starter Pack,27601 Raleigh NC,32816.25
1787,2021-06-05,Enterprise Suite,02101 Boston MA,46324.57
1788,2021-06-05,Consulting,19102,43298.87
1789,2021-06-05,Support,97201 Portland,61511.84
1790,2021-06-06,Support,23219,36377.37
1791,2021-06-06,Consulting,Hartford 06101,60538.71
1792,2021-06-06,Enterprise Suite,33101,51045.86
1793,2021-06-06,Starter Pack,90210 Los Angeles,79647.45
1794,2021-06-07,Starter Pack,98102 Seattle,58400.07
1795,2021-06-07,Enterprise Suite,"Miami, FL, 33101",15030.9
1796,2021-06-07,Enterprise Suite,"Richmond, VA 23219",52682.1
1797,2021-06-07,Enterprise Suite,10002,5438.53
1798,2021-06-07,Consulting,"Houston, TX, 77002",40380.66
1799,2021-06-08,Support,94101 San Francisco,31435.2
1800,2021-06-08,Enterprise Suite,Los Angeles 90001,73589.82
1801,2021-06-08,Enterprise Suite,07101,6040.69
1802,2021-06-08,Pro License,"Miami, FL 33102",51963.69
1803,2021-06-08,Consulting,"Houston, TX, 77001",40035.17
1804,2021-06-09,Consulting,Philadelphia 19101,27568.84
1805,2021-06-09,Enterprise Suite,Phoenix 85001,41437.85
1806,2021-06-09,Consulting,"Houston, TX 77001",45110.53
1807,2021-06-10,Support,New York 10002,69484.73
1808,2021-06-10,Consulting,33102,19805.39
1809,2021-06-10,Consulting,"Minneapolis, MN 55401",2377.97
1810,2021-06-10,Support,"San Francisco, CA, 94101",67914.58
1811,2021-06-10,Consulting,"Chicago, IL 60602",3776.83
1812,2021-06-11,Support,30302,43714.55
1813,2021-06-11,Support,98101,54417.88
1814,2021-06-11,Consulting,"Chicago, IL 60601",44858.11
1815,2021-06-11,Starter Pack,"Hartford, CT 06101",42109.16
1816,2021-06-11,Starter Pack,"Seattle, WA, 98101",7747.78
1817,2021-06-12,Pro License,85001 Phoenix AZ,34883.18
1818,2021-06-12,Starter Pack,30302 Atlanta GA,36496.55
1819,2021-06-12,Starter Pack,"Portland, OR, 97201",17017.32
1820,2021-06-13,Starter Pack,"Los Angeles, CA 90210",75978.78
1821,2021-06-13,Starter Pack,"Houston, TX, 77002",38445.02
1822,2021-06-13,Pro License,Philadelphia 19101,55029.23
1823,2021-06-13,Consulting,33102,11909.9
1824,2021-06-13,Consulting,90210 Los Angeles,85216.59
1825,2021-06-14,Enterprise Suite,30301 Atlanta,34739.34
1826,2021-06-14,Pro License,Richmond 23219,23351.5
1827,2021-06-14,Enterprise Suite,94102 San Francisco,8685.48
1828,2021-06-15,Enterprise Suite,06101 Hartford CT,51317.22
1829,2021-06-15,Starter Pack,30302 Atlanta,30722.82
1830,2021-06-15,Support,10003 New York,62757.12
1831,2021-06-15,Support,77001 Houston TX,51644.26
1832,2021-06-15,Consulting,"Philadelphia, PA 19102",57980.37
1833,2021-06-16,Support,19102,63623.93
1834,2021-06-16,Pro License,"New York, NY, 10003",43047.93
1835,2021-06-17,Pro License,"Atlanta, GA, 30301",54926.19
1836,2021-06-17,Support,"Chicago, IL 60602",35991.84
1837,2021-06-18,Starter Pack,Houston 77001,39884.3
1838,2021-06-18,Consulting,"Hartford, CT 06101",68644.63
1839,2021-06-19,Consulting,27601 Raleigh,50584.36
1840,2021-06-19,Enterprise Suite,60602 Chicago,26241.09
1841,2021-06-20,Pro License,Los Angeles 90210,36294.05
1842,2021-06-20,Pro License,"Los Angeles, CA 90210",72126.12
1843,2021-06-20,Consulting,90210 Los Angeles CA,83113.68
1844,2021-06-20,Consulting,Columbus 43201,47299.53
1845,2021-06-21,Starter Pack,"Boston, MA 02102",11358.37
1846,2021-06-21,Consulting,77002,27742.12
1847,2021-06-22,Support,02101 Boston,78329.97
1848,2021-06-22,Support,90210 Los Angeles,39768.24
1849,2021-06-22,Enterprise Suite,48202 Detroit,45643.08
1850,2021-06-23,Pro License,90001 Los Angeles CA,43479.88
1851,2021-06-23,Consulting,Seattle 98102,64587.56
1852,2021-06-23,Support,48201 Detroit,6045.48
1853,2021-06-24,Support,07101 Newark,44035.23
1854,2021-06-24,Support,30301 Atlanta,8290.72
1855,2021-06-24,Pro License,55401,38338.22
1856,2021-06-24,Support,10002 New York NY,71773.95
1857,2021-06-24,Starter Pack,"Richmond, VA, 23219",16756.37
1858,2021-06-25,Enterprise Suite,94102 San Francisco,15277.12
1859,2021-06-25,Starter Pack,23219,38738.4
1860,2021-06-25,Enterprise Suite,"Boston, MA 02101",61742.0
1861,2021-06-25,Enterprise Suite,"Detroit, MI 48201",29476.89
1862,2021-06-25,Support,55401 Minneapolis MN,49181.63
1863,2021-06-26,Support,"Minneapolis, MN, 55402",16361.68
1864,2021-06-26,Support,"Newark, NJ, 07101",58576.32
1865,2021-06-26,Support,27601 Raleigh NC,8997.93
1866,2021-06-27,Pro License,"Columbus, OH, 43201",23806.86
1867,2021-06-27,Enterprise Suite,98101,75588.76
1868,2021-06-27,Pro License,"Boston, MA 02101",36866.5
1869,2021-06-28,Support,"Seattle, WA 98102",12558.11
1870,2021-06-28,Support,"Los Angeles, CA 90001",79249.24
1871,2021-06-28,Consulting,"Seattle, WA, 98101",89706.99
1872,2021-06-29,Pro License,"Houston, TX 77002",11227.73
1873,2021-06-29,Support,97201 Portland OR,16868.36
1874,2021-06-29,Consulting,"Hartford, CT 06101",57085.3
1875,2021-06-29,Support,10003 New York,60987.22
1876,2021-06-29,Consulting,06101,50120.02
1877,2021-06-30,Enterprise Suite,43201 Columbus OH,29444.71
1878,2021-06-30,Starter Pack,77001 Houston,9711.31
1879,2021-07-01,Pro License,Chicago 60602,25324.43
1880,2021-07-01,Starter Pack,90210 Los Angeles,10086.69
1881,2021-07-01,Consulting,30301,13435.4
1882,2021-07-01,Enterprise Suite,06101,46065.3
1883,2021-07-02,Support,"Phoenix, AZ 85001",54136.96
1884,2021-07-02,Consulting,"Minneapolis, MN, 55401",39504.77
1885,2021-07-02,Support,"Newark, NJ, 07101",62146.34
1886,2021-07-02,Consulting,Portland 97201,69981.02
1887,2021-07-02,Support,"Detroit, MI, 48202",6287.12
1888,2021-07-03,Consulting,53201 Milwaukee,13175.47
1889,2021-07-03,Consulting,"New York, NY, 10003",76855.96
1890,2021-07-03,Pro License,"Chicago, IL, 60601",33003.99
1891,2021-07-03,Starter Pack,10002 New York NY,47899.61
1892,2021-07-03,Enterprise Suite,Hartford 06101,53293.56
1893,2021-07-04,Support,33102,45781.84
1894,2021-07-04,Support,Hartford 06101,54369.08
1895,2021-07-05,Pro License,"Chicago, IL, 60601",39764.34
1896,2021-07-05,Support,98102 Seattle WA,13110.43
1897,2021-07-06,Consulting,90001,55467.01
1898,2021-07-06,Consulting,55401,22976.84
1899,2021-07-06,Enterprise Suite,48202,20336.53
1900,2021-07-06,Starter Pack,Philadelphia 19102,45633.45
1901,2021-07-07,Pro License,23219 Richmond,46793.37
1902,2021-07-07,Enterprise Suite,90210 Los Angeles CA,63003.12
1903,2021-07-07,Enterprise Suite,48202 Detroit,10709.98
1904,2021-07-08,Consulting,19102 Philadelphia,29003.11
1905,2021-07-08,Enterprise Suite,23219,24404.25
1906,2021-07-08,Support,33102 Miami FL,16658.51
1907,2021-07-08,Support,"Raleigh, NC 27601",31099.83
1908,2021-07-08,Starter Pack,"Hartford, CT 06101",25196.56
1909,2021-07-09,Consulting,"Boston, MA, 02102",41312.86
1910,2021-07-09,Enterprise Suite,30302 Atlanta,55082.9
1911,2021-07-09,Support,"Philadelphia, PA, 19102",23473.71
1912,2021-07-09,Consulting,"Newark, NJ 07101",27845.96
1913,2021-07-09,Support,Philadelphia 19101,68470.84
1914,2021-07-10,Pro License,Columbus 43201,27941.11
1915,2021-07-10,Support,"Seattle, WA 98101",86753.58
1916,2021-07-10,Consulting,10003 New York NY,5075.08
1917,2021-07-11,Consulting,77002 Houston,3030.95
1918,2021-07-11,Consulting,23219 Richmond,50850.8
1919,2021-07-11,Support,30301 Atlanta,36354.07
1920,2021-07-11,Support,10003 New York NY,17106.22
1921,2021-07-12,Enterprise Suite,Detroit 48201,6306.32
1922,2021-07-12,Pro License,60601 Chicago IL,44157.41
1923,2021-07-13,Consulting,55401 Minneapolis,32488.15
1924,2021-07-13,Starter Pack,27601 Raleigh,40749.79
1925,2021-07-13,Support,30301 Atlanta,29208.56
1926,2021-07-13,Pro License,"New York, NY, 10002",73551.37
1927,2021-07-14,Enterprise Suite,"Phoenix, AZ, 85001",6359.46
1928,2021-07-14,Consulting,"Miami, FL 33101",26550.29
1929,2021-07-15,Consulting,"Boston, MA, 02102",45398.7
1930,2021-07-15,Consulting,06101 Hartford CT,31474.6
1931,2021-07-16,Enterprise Suite,53201,10504.96
1932,2021-07-16,Pro License,"Portland, OR 97201",37120.37
1933,2021-07-16,Enterprise Suite,10001 New York,21614.06
1934,2021-07-16,Support,"Minneapolis, MN, 55402",11192.56
1935,2021-07-17,Consulting,30302 Atlanta,16352.7
1936,2021-07-17,Support,New York 10003,26056.73
1937,2021-07-17,Consulting,10001,19706.51
1938,2021-07-17,Consulting,Chicago 60601,29316.91
1939,2021-07-18,Pro License,"Miami, FL, 33101",6725.56
1940,2021-07-18,Support,Boston 02102,14557.32
1941,2021-07-18,Enterprise Suite,"Chicago, IL, 60601",11208.87
1942,2021-07-19,Consulting,"Portland, OR, 97201",6164.22
1943,2021-07-19,Starter Pack,"Boston, MA 02101",69039.49
1944,2021-07-19,Support,"Los Angeles, CA 90210",29018.99
1945,2021-07-19,Enterprise Suite,"San Francisco, CA, 94101",36363.63
1946,2021-07-20,Consulting,02101 Boston MA,25844.98
1947,2021-07-20,Consulting,Seattle 98102,32564.33
1948,2021-07-20,Support,55401,5926.83
1949,2021-07-21,Pro License,Seattle 98101,86453.16
1950,2021-07-21,Enterprise Suite,"Houston, TX, 77002",21765.8
1951,2021-07-21,Consulting,19102,7090.46
1952,2021-07-22,Consulting,Richmond 23219,17087.75
1953,2021-07-22,Starter Pack,55401 Minneapolis MN,41960.84
1954,2021-07-22,Support,27601 Raleigh NC,56782.21
1955,2021-07-22,Consulting,98102 Seattle WA,70184.28
1956,2021-07-23,Enterprise Suite,"Philadelphia, PA 19101",78089.42
1957,2021-07-23,Enterprise Suite,Detroit 48202,44724.02
1958,2021-07-24,Support,"Seattle, WA, 98102",10602.26
1959,2021-07-24,Enterprise Suite,98101 Seattle WA,11526.38
1960,2021-07-25,Consulting,60602,42796.61
1961,2021-07-25,Support,"Los Angeles, CA, 90210",25581.41
1962,2021-07-26,Consulting,97201 Portland OR,38249.28
1963,2021-07-26,Enterprise Suite,"Philadelphia, PA 19102",30471.24
1964,2021-07-27,Enterprise Suite,33102 Miami FL,9156.38
1965,2021-07-27,Pro License,02102 Boston MA,49466.49
1966,2021-07-27,Starter Pack,07101 Newark,52802.28
1967,2021-07-27,Support,"Los Angeles, CA 90210",46437.54
1968,2021-07-28,Enterprise Suite,27601,10847.34
1969,2021-07-28,Consulting,07101 Newark NJ,28375.01
1970,2021-07-28,Support,Minneapolis 55402,16937.04
1971,2021-07-29,Starter Pack,85001 Phoenix,31928.65
1972,2021-07-29,Support,43201 Columbus OH,48573.01
1973,2021-07-29,Support,77001 Houston TX,6267.11
1974,2021-07-30,Pro License,"Seattle, WA, 98101",34880.55
1975,2021-07-30,Starter Pack,Miami 33102,47760.04
1976,2021-07-31,Starter Pack,97201 Portland OR,56380.03
1977,2021-07-31,Consulting,55401 Minneapolis,31572.95
1978,2021-07-31,Enterprise Suite,"Houston, TX 77002",8976.33
1979,2021-07-31,Pro License,"Atlanta, GA, 30302",55437.35
1980,2021-07-31,Pro License,Atlanta 30302,29592.6
1981,2021-08-01,Consulting,Minneapolis 55401,40749.02
1982,2021-08-01,Enterprise Suite,90001 Los Angeles,21476.54
1983,2021-08-01,Enterprise Suite,10001 New York NY,10529.84
1984,2021-08-01,Consulting,Hartford 06101,15680.15
1985,2021-08-01,Enterprise Suite,Columbus 43201,4107.43
1986,2021-08-02,Starter Pack,"Chicago, IL, 60602",10359.04
1987,2021-08-02,Support,Miami 33101,22369.6
1988,2021-08-02,Pro License,33101 Miami,14171.29
1989,2021-08-03,Pro License,"New York, NY 10002",67358.43
1990,2021-08-03,Pro License,06101 Hartford,30378.75
1991,2021-08-04,Starter Pack,"Raleigh, NC, 27601",24069.52
1992,2021-08-04,Support,"Houston, TX 77002",56646.22
1993,2021-08-04,Pro License,Boston 02102,13887.0
1994,2021-08-04,Starter Pack,33102 Miami,33355.62
1995,2021-08-04,Pro License,98101,88066.45
1996,2021-08-05,Starter Pack,Chicago 60602,39900.21
1997,2021-08-05,Starter Pack,Boston 02101,52209.44
1998,2021-08-05,Consulting,San Francisco 94102,87344.28
1999,2021-08-06,Support,85001,72443.77
2000,2021-08-06,Support,77002 Houston,31990.99
2001,2021-08-07,Starter Pack,97201 Portland OR,21035.88
2002,2021-08-07,Consulting,"Phoenix, AZ 85001",66114.59
2003,2021-08-07,Support,"Chicago, IL, 60601",29896.96
2004,2021-08-07,Pro License,"New York, NY 10003",20539.97
2005,2021-08-07,Starter Pack,"Raleigh, NC 27601",25566.3
2006,2021-08-08,Starter Pack,77002 Houston,56323.44
2007,2021-08-08,Enterprise Suite,19101 Philadelphia,15074.77
2008,2021-08-08,Pro License,98102 Seattle WA,49580.94
2009,2021-08-08,Support,10003 New York,39893.98
2010,2021-08-08,Consulting,"Seattle, WA 98101",43896.7
2011,2021-08-09,Consulting,94101,32629.72
2012,2021-08-09,Starter Pack,"Miami, FL, 33101",28176.24
2013,2021-08-09,Enterprise Suite,02102 Boston,31931.97
2014,2021-08-09,Enterprise Suite,94102 San Francisco,49074.44
2015,2021-08-10,Starter Pack,19102,13894.09
2016,2021-08-10,Starter Pack,33102 Miami,22024.2
2017,2021-08-10,Starter Pack,Detroit 48201,37770.14
2018,2021-08-11,Starter Pack,23219 Richmond,3486.43
2019,2021-08-11,Consulting,"Minneapolis, MN 55402",39590.16
2020,2021-08-11,Support,New York 10001,40400.3
2021,2021-08-12,Pro License,"Atlanta, GA 30302",15934.8
2022,2021-08-12,Support,"Atlanta, GA 30302",32402.04
2023,2021-08-12,Enterprise Suite,97201 Portland,34615.4
2024,2021-08-12,Consulting,Miami 33102,27441.2
2025,2021-08-12,Support,98102,43797.64
2026,2021-08-13,Pro License,07101 Newark,48313.13
2027,2021-08-13,Starter Pack,10001 New York,42485.02
2028,2021-08-13,Consulting,"Atlanta, GA, 30302",26891.4
2029,2021-08-13,Enterprise Suite,48201 Detroit MI,17651.82
2030,2021-08-14,Starter Pack,07101 Newark NJ,16526.84
2031,2021-08-14,Pro License,"Los Angeles, CA 90001",88334.46
2032,2021-08-15,Enterprise Suite,53201 Milwaukee,11040.26
2033,2021-08-15,Starter Pack,98102,59676.28
2034,2021-08-16,Pro License,19102,55616.42
2035,2021-08-16,Pro License,94101,8254.43
2036,2021-08-16,Pro License,53201 Milwaukee,15623.25
2037,2021-08-17,Support,97201,10826.07
2038,2021-08-17,Consulting,"Houston, TX 77002",21626.01
2039,2021-08-18,Consulting,"Hartford, CT 06101",14685.33
2040,2021-08-18,Pro License,Boston 02102,34174.47
2041,2021-08-18,Consulting,Atlanta 30301,20656.16
2042,2021-08-19,Consulting,33102 Miami,31641.08
2043,2021-08-19,Pro License,"Miami, FL 33102",3424.27
2044,2021-08-19,Support,Boston 02102,66843.7
2045,2021-08-19,Consulting,"Minneapolis, MN 55401",45694.52
2046,2021-08-20,Starter Pack,"New York, NY, 10003",60296.8
2047,2021-08-20,Starter Pack,"Portland, OR 97201",35129.67
2048,2021-08-20,Pro License,33101 Miami FL,26658.01
2049,2021-08-20,Pro License,"Seattle, WA, 98101",44457.56
2050,2021-08-20,Enterprise Suite,Philadelphia 19102,34516.35
2051,2021-08-21,Support,60601 Chicago,44362.68
2052,2021-08-21,Pro License,"Boston, MA 02102",57353.3
2053,2021-08-21,Support,90210,89360.74
2054,2021-08-22,Support,02102 Boston,61654.76
2055,2021-08-22,Starter Pack,Los Angeles 90210,43878.62
2056,2021-08-22,Enterprise Suite,94102,9749.35
2057,2021-08-22,Consulting,Portland 97201,38017.07
2058,2021-08-23,Enterprise Suite,"New York, NY, 10003",5805.3
2059,2021-08-23,Consulting,"Newark, NJ 07101",29533.28
2060,2021-08-23,Support,"Portland, OR, 97201",11731.92
2061,2021-08-23,Consulting,Raleigh 27601,43674.15
2062,2021-08-23,Pro License,Phoenix 85001,74915.84
2063,2021-08-24,Enterprise Suite,19102 Philadelphia PA,18292.75
2064,2021-08-24,Enterprise Suite,"Los Angeles, CA, 90001",20150.08
2065,2021-08-25,Pro License,Houston 77001,28117.51
2066,2021-08-25,Support,New York 10003,71951.58
2067,2021-08-25,Support,"Seattle, WA, 98102",64526.36
2068,2021-08-25,Starter Pack,"Philadelphia, PA 19102",34296.38
2069,2021-08-26,Consulting,New York 10001,8649.85
2070,2021-08-26,Pro License,Raleigh 27601,24354.75
2071,2021-08-27,Enterprise Suite,10002 New York,36626.2
2072,2021-08-27,Enterprise Suite,Miami 33102,41757.69
2073,2021-08-28,Enterprise Suite,"Houston, TX 77002",44268.66
