order_id,business_id,business_name,account_handle,dma_region,business_type,order_date,order_amount,client_tier
ORD-3702870,BIZ-100180,EVERGREEN NETWORKS, evergreennetworks ,San Francisco,Marketing,,3192.95,SILVER
ORD-9118679,BIZ-100180,Evergreen Networks LLC,,San Francisco,Marketing,,23531.66,platinum
ORD-9991819,BIZ-100180,Evergreen Networks,,SAN FRANCISCO,Marketing,2023/01/31,,GOLD
ORD-2399937,BIZ-100180,EVERGREEN NETWORKS, evergreennetworks ,san francisco,MARKETING,2023-08-14,-250.0,Platinum
ORD-9318172,BIZ-100181, Summit Manufacturing ,, Chicago ,Finance,2024/04/23,,bronze
ORD-6227531,BIZ-100181,SUMMIT MANUFACTURING,SUMMITMANUFACTURING, Chicago ,FINANCE,2025-14-01,,platinum
ORD-7426442,BIZ-100181, Summit Manufacturing ,SUMMITMANUFACTURING,chicago,FINANCE,04/21/2023,-250.0,Silver
ORD-7875441,BIZ-100181,summit manufacturing,,chicago,FINANCE,08/23/2024,,GOLD
ORD-2218702,BIZ-100182,VELOCITY ANALYTICS, velocityanalytics ,chicago,Retail,2023/09/09,699.29,PLATINUM
ORD-4586506,BIZ-100182, Velocity Analytics ,,chicago,Retail,,10672.29,BRONZE
ORD-2726714,BIZ-100182,Velocity Analytics LLC, velocityanalytics ,Chicago,retail,2025-14-01,,silver
ORD-1833152,BIZ-100182, Velocity Analytics ,,Chicago,RETAIL,2025-14-01,-250.0,SILVER
ORD-4966501,BIZ-100183,IronBridge Industries LLC,ironbridgeindustries,new york,Retail,,,GOLD
ORD-7758043,BIZ-100183,IronBridge Industries,,New York,RETAIL,05/11/2025,,PLATINUM
ORD-5608257,BIZ-100183,ironbridge industries, ironbridgeindustries , New York ,Retail,,3895.61,bronze
ORD-8626616,BIZ-100183, IronBridge Industries ,ironbridgeindustries,new york,retail,11/02/2023,243.51,GOLD
ORD-6416675,BIZ-100183, IronBridge Industries ,IRONBRIDGEINDUSTRIES,NEW YORK,Retail,2023-04-18,-250.0,gold
ORD-1880652,BIZ-100183,ironbridge industries,ironbridgeindustries,New York,Retail,2024/12/05,-250.0,bronze
ORD-3857807,BIZ-100184,URBANHIVE SOLUTIONS,, Houston ,Logistics,2024-12-16,-250.0,bronze
ORD-8495720,BIZ-100184,UrbanHive Solutions,,HOUSTON,logistics,2025-14-01,,PLATINUM
ORD-4788807,BIZ-100184,UrbanHive Solutions, urbanhivesolutions ,houston,logistics,05/09/2024,21710.84,Platinum
ORD-4454281,BIZ-100184,UrbanHive Solutions,urbanhivesolutions, Houston ,Logistics,2024-10-24,,silver
ORD-6711805,BIZ-100185,OAKSTONE RETAIL,,chicago,LOGISTICS,2025-14-01,3310.92,GOLD
ORD-7100930,BIZ-100185, Oakstone Retail ,,CHICAGO,LOGISTICS,2023-08-13,,platinum
ORD-2712355,BIZ-100185,OAKSTONE RETAIL,,Chicago,logistics,10/25/2024,22881.96,Silver
ORD-8989988,BIZ-100185,Oakstone Retail LLC,,chicago,LOGISTICS,01/30/2023,,silver
ORD-7659346,BIZ-100185,Oakstone Retail LLC,,chicago,Logistics,2025-14-01,,PLATINUM
ORD-5932600,BIZ-100186,REDWOOD INDUSTRIES,,NEW YORK,retail,2023/07/18,,Gold
ORD-1836704,BIZ-100186,REDWOOD INDUSTRIES,redwoodindustries,NEW YORK,Retail,11/28/2024,16504.61,Gold
ORD-2695035,BIZ-100186,redwood industries,REDWOODINDUSTRIES, New York ,RETAIL,2025-14-01,,Bronze
ORD-3869392,BIZ-100186,REDWOOD INDUSTRIES, redwoodindustries ,new york,retail,,5062.14,BRONZE
ORD-8998677,BIZ-100186,redwood industries,REDWOODINDUSTRIES,NEW YORK,RETAIL,12/18/2024,,GOLD
ORD-8962478,BIZ-100187, MetroPulse Media , metropulsemedia ,Dallas-Ft. Worth,Technology,2024/11/13,4418.16,platinum
ORD-8949550,BIZ-100187,MetroPulse Media LLC,metropulsemedia, Dallas-Ft. Worth ,Technology,2025-14-01,-250.0,Platinum
ORD-4830031,BIZ-100188,Skyline Distribution LLC,,DALLAS-FT. WORTH,Hospitality,05/05/2025,,Bronze
ORD-6885129,BIZ-100188,Skyline Distribution LLC, skylinedistribution , Dallas-Ft. Worth ,HOSPITALITY,2024/05/17,,PLATINUM
ORD-9687763,BIZ-100188,Skyline Distribution LLC,,Dallas-Ft. Worth,HOSPITALITY,,,silver
ORD-3376209,BIZ-100188,skyline distribution,,Dallas-Ft. Worth,Hospitality,,,silver
ORD-7338067,BIZ-100189,Silverline Solutions, silverlinesolutions , Seattle ,retail,2023-07-18,,bronze
ORD-8001036,BIZ-100189,silverline solutions, silverlinesolutions ,SEATTLE,Retail,,-250.0,Gold
ORD-8634097,BIZ-100190,Peakline Consulting LLC, peaklineconsulting ,dallas-ft. worth,Finance,03/25/2025,,Platinum
ORD-9777607,BIZ-100190,peakline consulting,,DALLAS-FT. WORTH,FINANCE,2025-14-01,1512.47,Bronze
ORD-4646113,BIZ-100190,peakline consulting,,Dallas-Ft. Worth,Finance,2025-14-01,1598.53,gold
ORD-3310537,BIZ-100190,peakline consulting, peaklineconsulting ,DALLAS-FT. WORTH,Finance,2023/09/15,,platinum
ORD-5878848,BIZ-100190,PEAKLINE CONSULTING,peaklineconsulting, Dallas-Ft. Worth ,FINANCE,2023-03-24,,bronze
ORD-6067099,BIZ-100191,Oakstone Health LLC, oakstonehealth ,LOS ANGELES,technology,2025-14-01,-250.0,GOLD
ORD-4347166,BIZ-100191,oakstone health,OAKSTONEHEALTH, Los Angeles ,technology,2024-11-30,-250.0,Platinum
ORD-4076474,BIZ-100192, Oakstone Logistics ,,Phoenix,Logistics,,,Bronze
ORD-8175098,BIZ-100192, Oakstone Logistics ,, Phoenix ,LOGISTICS,12/29/2023,,Gold
ORD-3358634,BIZ-100192,Oakstone Logistics LLC, oakstonelogistics ,PHOENIX,logistics,,-250.0,Silver
ORD-7587730,BIZ-100192,OAKSTONE LOGISTICS,,Phoenix,LOGISTICS,,2355.08,Silver
ORD-2795982,BIZ-100192,oakstone logistics,,Phoenix,LOGISTICS,,2459.19,Gold
ORD-9570152,BIZ-100193,Luna Distribution,LUNADISTRIBUTION,HOUSTON,marketing,2025-14-01,22901.05,Silver
ORD-6215882,BIZ-100193,Luna Distribution,,HOUSTON,Marketing,10/05/2024,100.17,BRONZE
ORD-5147429,BIZ-100193,LUNA DISTRIBUTION,lunadistribution, Houston ,Marketing,,2274.7,Silver
ORD-9115466,BIZ-100193,LUNA DISTRIBUTION,LUNADISTRIBUTION,houston,marketing,2025-14-01,,GOLD
ORD-1363358,BIZ-100193,LUNA DISTRIBUTION,LUNADISTRIBUTION,HOUSTON,Marketing,,,Bronze
ORD-5856148,BIZ-100193,Luna Distribution,, Houston ,MARKETING,2023/10/24,2016.83,Bronze
ORD-8127514,BIZ-100194,METROPULSE SOLUTIONS,metropulsesolutions,houston,TECHNOLOGY,04/13/2025,,gold
ORD-8457126,BIZ-100194,MetroPulse Solutions, metropulsesolutions ,HOUSTON,TECHNOLOGY,2025-14-01,,BRONZE
ORD-9442389,BIZ-100194,METROPULSE SOLUTIONS, metropulsesolutions , Houston ,technology,05/26/2025,-250.0,SILVER
ORD-3349469,BIZ-100194,metropulse solutions, metropulsesolutions , Houston ,Technology,2025-14-01,14435.05,platinum
ORD-9505716,BIZ-100194,MetroPulse Solutions LLC, metropulsesolutions ,HOUSTON,technology,2024/12/26,-250.0,platinum
ORD-1753785,BIZ-100195,Silverline Consulting,SILVERLINECONSULTING,SAN FRANCISCO,Finance,03/11/2023,,silver
ORD-4969777,BIZ-100195,Silverline Consulting,SILVERLINECONSULTING, San Francisco ,FINANCE,03/01/2025,403.44,PLATINUM
ORD-8407618,BIZ-100195,silverline consulting,,San Francisco,Finance,2023/03/16,13990.19,Platinum
ORD-4350987,BIZ-100195,SILVERLINE CONSULTING, silverlineconsulting , San Francisco ,FINANCE,2024/08/10,,BRONZE
ORD-4226188,BIZ-100195,Silverline Consulting,,San Francisco,finance,04/08/2025,1097.34,SILVER
ORD-2207374,BIZ-100196,ironbridge systems,IRONBRIDGESYSTEMS, Chicago ,Healthcare,2024-08-04,,SILVER
ORD-3313134,BIZ-100196,IronBridge Systems,, Chicago ,healthcare,2025-14-01,16383.05,BRONZE
ORD-2693039,BIZ-100196,IronBridge Systems,,CHICAGO,Healthcare,,,Silver
ORD-7004652,BIZ-100196,IronBridge Systems,IRONBRIDGESYSTEMS,chicago,Healthcare,,-250.0,BRONZE
ORD-7697794,BIZ-100196,IronBridge Systems LLC,ironbridgesystems,Chicago,healthcare,2025-14-01,4690.94,gold
ORD-5376858,BIZ-100197,OAKSTONE SOLUTIONS, oakstonesolutions ,Seattle,Marketing,2024-03-07,2780.73,silver
ORD-2223258,BIZ-100197,Oakstone Solutions LLC,,Seattle,MARKETING,05/20/2024,-250.0,Gold
ORD-9032452,BIZ-100197,OAKSTONE SOLUTIONS, oakstonesolutions ,Seattle,Marketing,07/18/2024,,bronze
ORD-6090515,BIZ-100197,OAKSTONE SOLUTIONS,oakstonesolutions,Seattle,Marketing,2024-05-04,2717.51,BRONZE
ORD-7494876,BIZ-100198, BrightPath Consulting ,BRIGHTPATHCONSULTING, Houston ,marketing,2025-14-01,2792.77,platinum
ORD-6902041,BIZ-100198,BRIGHTPATH CONSULTING, brightpathconsulting , Houston ,Marketing,2024-01-12,16772.35,bronze
ORD-9996238,BIZ-100198,BrightPath Consulting LLC,brightpathconsulting,Houston,marketing,2025-02-04,6532.23,Bronze
ORD-5741173,BIZ-100198,BrightPath Consulting, brightpathconsulting ,houston,marketing,2023-07-04,,Bronze
ORD-3053134,BIZ-100198,BrightPath Consulting,brightpathconsulting,houston,marketing,2024-11-04,,silver
ORD-6078780,BIZ-100199,luna construction,,chicago,logistics,2024-12-31,-250.0,BRONZE
ORD-1905928,BIZ-100199,luna construction,, Chicago ,LOGISTICS,04/17/2023,-250.0,silver
ORD-4536127,BIZ-100199,Luna Construction, lunaconstruction ,CHICAGO,Logistics,2023-11-09,,Gold
ORD-9370278,BIZ-100199,Luna Construction, lunaconstruction ,chicago,logistics,2025-14-01,1572.02,Silver
ORD-7441381,BIZ-100199, Luna Construction ,lunaconstruction, Chicago ,LOGISTICS,2025-14-01,9114.6,Platinum
ORD-1876771,BIZ-100200,brightpath media,brightpathmedia,seattle,Retail,,,platinum
ORD-1458775,BIZ-100200,brightpath media,, Seattle ,RETAIL,08/10/2023,,BRONZE
ORD-8110771,BIZ-100200,BrightPath Media LLC,,seattle,Retail,2025-14-01,24852.26,GOLD
ORD-5709366,BIZ-100200,brightpath media,brightpathmedia,SEATTLE,retail,2023/01/16,-250.0,Silver
ORD-5508832,BIZ-100200,brightpath media,,Seattle,Retail,2024/01/06,,GOLD
ORD-1289686,BIZ-100201, Silverline Digital ,silverlinedigital, Seattle ,Marketing,2024/04/18,21886.51,bronze
ORD-2334575,BIZ-100201,silverline digital,,seattle,Marketing,2025-14-01,,Silver
ORD-9303529,BIZ-100201,SILVERLINE DIGITAL,SILVERLINEDIGITAL,SEATTLE,Marketing,,3314.29,GOLD
ORD-9501337,BIZ-100201, Silverline Digital ,,seattle,Marketing,,,Silver
ORD-6927978,BIZ-100201,Silverline Digital LLC,silverlinedigital,SEATTLE,MARKETING,01/17/2023,-250.0,Gold
ORD-6465833,BIZ-100202,BluePeak Media LLC, bluepeakmedia , Dallas-Ft. Worth ,Retail,2025-14-01,,platinum
ORD-7044611,BIZ-100202,bluepeak media,,dallas-ft. worth,RETAIL,2025/03/18,3147.39,Silver
ORD-1428411,BIZ-100202,BluePeak Media,,DALLAS-FT. WORTH,RETAIL,,-250.0,PLATINUM
ORD-7355875,BIZ-100203,UrbanHive Retail LLC,urbanhiveretail,LOS ANGELES,LOGISTICS,08/09/2023,24172.5,platinum
ORD-8014220,BIZ-100203,UrbanHive Retail LLC,urbanhiveretail,Los Angeles,logistics,2025-14-01,,Silver
ORD-5916819,BIZ-100203,URBANHIVE RETAIL, urbanhiveretail ,LOS ANGELES,LOGISTICS,2023-07-19,2333.52,PLATINUM
ORD-8465986,BIZ-100203, UrbanHive Retail , urbanhiveretail ,Los Angeles,LOGISTICS,,,platinum
ORD-8027140,BIZ-100204,PIONEER FINANCIAL,,CHICAGO,healthcare,2024-04-04,-250.0,Platinum
ORD-5366756,BIZ-100204,pioneer financial, pioneerfinancial ,chicago,Healthcare,05/22/2023,15100.52,platinum
ORD-4323637,BIZ-100204,PIONEER FINANCIAL,,Chicago,Healthcare,05/21/2024,,PLATINUM
ORD-1571694,BIZ-100205, UrbanHive Supply ,urbanhivesupply,HOUSTON,Technology,2023-05-10,,bronze
ORD-3138306,BIZ-100205, UrbanHive Supply ,,HOUSTON,technology,2023/12/29,,platinum
ORD-2808110,BIZ-100206,CloudNine Hospitality,cloudninehospitality,phoenix,MANUFACTURING,2025-14-01,,Silver
ORD-9004511,BIZ-100206,CLOUDNINE HOSPITALITY,CLOUDNINEHOSPITALITY,Phoenix,Manufacturing,02/14/2025,,bronze
ORD-8358269,BIZ-100206,CLOUDNINE HOSPITALITY,,phoenix,Manufacturing,2023-11-25,-250.0,BRONZE
ORD-9526649,BIZ-100206, CloudNine Hospitality , cloudninehospitality ,phoenix,MANUFACTURING,2024/06/21,3810.77,PLATINUM
ORD-4534635,BIZ-100206, CloudNine Hospitality ,,phoenix,manufacturing,,11946.91,Gold
ORD-5594415,BIZ-100206, CloudNine Hospitality ,,PHOENIX,Manufacturing,2023/10/22,-250.0,Gold
ORD-5674614,BIZ-100207,NOVATECH CONSULTING,novatechconsulting,LOS ANGELES,manufacturing,,3798.84,BRONZE
ORD-4273782,BIZ-100207,NovaTech Consulting,,Los Angeles,MANUFACTURING,2024-07-04,,PLATINUM
ORD-9739149,BIZ-100207,NOVATECH CONSULTING,,los angeles,Manufacturing,03/31/2024,,Gold
ORD-2953918,BIZ-100208,silverline industries,silverlineindustries,CHICAGO,hospitality,10/13/2023,,Bronze
ORD-9604096,BIZ-100208,Silverline Industries, silverlineindustries ,Chicago,HOSPITALITY,10/07/2024,,silver
ORD-1597875,BIZ-100208,Silverline Industries,SILVERLINEINDUSTRIES,CHICAGO,hospitality,2025-14-01,9404.19,Silver
ORD-9128681,BIZ-100209,NORTHWIND FINANCIAL,,new york,Manufacturing,2023-06-05,-250.0,PLATINUM
ORD-4593496,BIZ-100209,Northwind Financial,,New York,MANUFACTURING,,3094.96,bronze
ORD-5413646,BIZ-100209,Northwind Financial LLC,,NEW YORK,manufacturing,2024/12/05,18138.82,Silver
ORD-4890524,BIZ-100209,northwind financial,, New York ,manufacturing,2025-14-01,,Gold
ORD-2885212,BIZ-100209,northwind financial,, New York ,MANUFACTURING,2023-08-13,,SILVER
ORD-7678830,BIZ-100210,EVERGREEN DIGITAL,, New York ,hospitality,2025-14-01,,BRONZE
ORD-7861979,BIZ-100210,Evergreen Digital,,new york,HOSPITALITY,2023/08/09,,bronze
ORD-5501616,BIZ-100211, TrueNorth Technologies ,TRUENORTHTECHNOLOGIES,miami-fort lauderdale,logistics,02/25/2023,-250.0,GOLD
ORD-4459475,BIZ-100211,TrueNorth Technologies,,miami-fort lauderdale,Logistics,,2744.86,bronze
ORD-6591646,BIZ-100211,truenorth technologies,,Miami-Fort Lauderdale,logistics,04/03/2023,12241.96,GOLD
ORD-9987534,BIZ-100211, TrueNorth Technologies ,TRUENORTHTECHNOLOGIES,miami-fort lauderdale,Logistics,2025/05/08,9312.3,gold
ORD-1336020,BIZ-100212,Riverstone Technologies LLC,riverstonetechnologies, Atlanta ,LOGISTICS,05/15/2025,11029.33,Platinum
ORD-5149152,BIZ-100212,Riverstone Technologies, riverstonetechnologies ,Atlanta,LOGISTICS,2025-14-01,,Gold
ORD-9464267,BIZ-100213, Riverstone Partners ,riverstonepartners,San Francisco,healthcare,,-250.0,bronze
ORD-6237674,BIZ-100213,riverstone partners,,San Francisco,HEALTHCARE,2023/07/18,-250.0,Bronze
ORD-8206394,BIZ-100214,MetroPulse Financial,METROPULSEFINANCIAL, Houston ,technology,2023/10/26,-250.0,BRONZE
ORD-7415747,BIZ-100214,MetroPulse Financial,, Houston ,TECHNOLOGY,,-250.0,gold
ORD-4894252,BIZ-100214, MetroPulse Financial , metropulsefinancial , Houston ,technology,02/11/2024,3249.81,Gold
ORD-3839639,BIZ-100214,METROPULSE FINANCIAL,,HOUSTON,Technology,2024-07-28,-250.0,PLATINUM
ORD-4899524,BIZ-100214,MetroPulse Financial,,houston,TECHNOLOGY,2025/05/09,3728.5,SILVER
ORD-7820513,BIZ-100215,BluePeak Distribution, bluepeakdistribution ,DALLAS-FT. WORTH,healthcare,2025-14-01,11260.32,SILVER
ORD-9103333,BIZ-100215,BluePeak Distribution LLC,,Dallas-Ft. Worth,Healthcare,2025-14-01,3526.35,GOLD
ORD-3038057,BIZ-100215,BLUEPEAK DISTRIBUTION,BLUEPEAKDISTRIBUTION, Dallas-Ft. Worth ,Healthcare,06/16/2024,-250.0,Bronze
ORD-8015348,BIZ-100215, BluePeak Distribution ,bluepeakdistribution,dallas-ft. worth,Healthcare,2025-14-01,,BRONZE
ORD-7234947,BIZ-100215,BluePeak Distribution LLC,BLUEPEAKDISTRIBUTION,DALLAS-FT. WORTH,HEALTHCARE,,,BRONZE
ORD-5215097,BIZ-100215, BluePeak Distribution ,,DALLAS-FT. WORTH,HEALTHCARE,2024-09-11,,gold
ORD-4006909,BIZ-100216,METROPULSE STUDIOS,,Miami-Fort Lauderdale,Hospitality,2024/03/02,3537.18,BRONZE
ORD-6553847,BIZ-100216,MetroPulse Studios,metropulsestudios, Miami-Fort Lauderdale ,hospitality,2024-04-14,17726.87,SILVER
ORD-1237053,BIZ-100216,METROPULSE STUDIOS, metropulsestudios ,miami-fort lauderdale,HOSPITALITY,,,Silver
ORD-4398864,BIZ-100216,MetroPulse Studios,,MIAMI-FORT LAUDERDALE,Hospitality,2024-07-28,1471.93,GOLD
ORD-7424776,BIZ-100217,redrock consulting,,houston,technology,,14468.14,gold
ORD-4889479,BIZ-100217,REDROCK CONSULTING,redrockconsulting,HOUSTON,Technology,2025-03-13,2429.77,gold
ORD-9584989,BIZ-100217, RedRock Consulting ,, Houston ,TECHNOLOGY,2023/05/21,-250.0,bronze
ORD-7468117,BIZ-100217, RedRock Consulting , redrockconsulting ,houston,technology,2024/01/22,22665.71,GOLD
ORD-5659649,BIZ-100217,REDROCK CONSULTING,, Houston ,TECHNOLOGY,2024/10/10,,Platinum
ORD-3986552,BIZ-100217,RedRock Consulting, redrockconsulting , Houston ,technology,2023/12/23,-250.0,silver
ORD-4003215,BIZ-100218,CloudNine Solutions,CLOUDNINESOLUTIONS, San Francisco ,MARKETING,,,Gold
ORD-5257391,BIZ-100218,CloudNine Solutions LLC,cloudninesolutions,san francisco,Marketing,2024/01/13,,Silver
ORD-1960109,BIZ-100218,CloudNine Solutions LLC,cloudninesolutions, San Francisco ,marketing,2025-14-01,-250.0,Gold
ORD-7199749,BIZ-100218,CloudNine Solutions,,SAN FRANCISCO,marketing,2023-02-09,,Gold
ORD-8438648,BIZ-100218,CloudNine Solutions, cloudninesolutions ,San Francisco,marketing,2023/02/27,-250.0,PLATINUM
ORD-6309658,BIZ-100219,BRIGHTPATH STUDIOS,,los angeles,hospitality,12/07/2023,4708.67,Gold
ORD-9414204,BIZ-100219,BRIGHTPATH STUDIOS, brightpathstudios ,Los Angeles,Hospitality,2025-14-01,-250.0,bronze
ORD-1054096,BIZ-100220,riverstone distribution, riverstonedistribution ,san francisco,Healthcare,2024/10/12,2384.64,platinum
ORD-2479112,BIZ-100220,Riverstone Distribution,riverstonedistribution,SAN FRANCISCO,healthcare,04/19/2024,1009.73,GOLD
ORD-1175132,BIZ-100220,RIVERSTONE DISTRIBUTION, riverstonedistribution , San Francisco ,Healthcare,2025-03-18,18617.81,PLATINUM
ORD-1894817,BIZ-100221, TrueNorth Media , truenorthmedia ,CHICAGO,HOSPITALITY,2023-11-14,13279.66,Silver
ORD-3971447,BIZ-100221,truenorth media, truenorthmedia , Chicago ,HOSPITALITY,07/24/2023,,Platinum
ORD-8544263,BIZ-100221,TRUENORTH MEDIA,truenorthmedia, Chicago ,Hospitality,,,SILVER
ORD-6740847,BIZ-100222,NovaTech Technologies LLC,,chicago,Retail,,,Silver
ORD-2934382,BIZ-100222,NovaTech Technologies LLC,NOVATECHTECHNOLOGIES, Chicago ,Retail,2025-14-01,,Platinum
ORD-1567905,BIZ-100222,novatech technologies,novatechtechnologies,chicago,Retail,2024-08-25,2164.9,GOLD
ORD-6138452,BIZ-100222,NOVATECH TECHNOLOGIES,,CHICAGO,Retail,2025-14-01,-250.0,PLATINUM
ORD-7699704,BIZ-100223, RedRock Networks ,REDROCKNETWORKS,seattle,logistics,2025/01/18,,Silver
ORD-4930952,BIZ-100223,RedRock Networks LLC,redrocknetworks, Seattle ,LOGISTICS,2023/02/11,4774.51,GOLD
ORD-3791472,BIZ-100223,redrock networks,,SEATTLE,logistics,2024-06-08,736.47,Gold
ORD-3373320,BIZ-100223,redrock networks,, Seattle ,Logistics,2025-14-01,7949.82,Silver
ORD-2348473,BIZ-100223,REDROCK NETWORKS,REDROCKNETWORKS,SEATTLE,LOGISTICS,11/11/2023,-250.0,SILVER
ORD-3673110,BIZ-100224,truenorth systems,truenorthsystems, Houston ,logistics,2025-14-01,,Bronze
ORD-5072535,BIZ-100224,TrueNorth Systems,,HOUSTON,LOGISTICS,2024-12-24,,Platinum
ORD-7607712,BIZ-100225,Apex Studios LLC,apexstudios,phoenix,LOGISTICS,,22711.76,silver
ORD-7078057,BIZ-100225,apex studios,,Phoenix,logistics,,23291.72,GOLD
ORD-4153622,BIZ-100225,Apex Studios,APEXSTUDIOS,phoenix,LOGISTICS,05/26/2024,,GOLD
ORD-6219258,BIZ-100225, Apex Studios ,,Phoenix,LOGISTICS,2025-14-01,-250.0,Gold
ORD-2386477,BIZ-100225,apex studios,apexstudios, Phoenix ,Logistics,2024-04-21,,Platinum
ORD-9156065,BIZ-100226, Luna Health ,,Seattle,HOSPITALITY,2025-14-01,-250.0,Bronze
ORD-7254970,BIZ-100226, Luna Health , lunahealth ,seattle,Hospitality,2024-05-29,,Platinum
ORD-3523078,BIZ-100226,Luna Health, lunahealth ,seattle,Hospitality,,,bronze
ORD-8797432,BIZ-100226,luna health,lunahealth,Seattle,HOSPITALITY,2025-14-01,,Silver
ORD-6661668,BIZ-100226,luna health,lunahealth,seattle,Hospitality,2024/03/11,,Silver
ORD-2873734,BIZ-100227,harborview supply,harborviewsupply, Miami-Fort Lauderdale ,Manufacturing,2024-09-02,6891.45,Platinum
ORD-8232666,BIZ-100227,harborview supply, harborviewsupply , Miami-Fort Lauderdale ,manufacturing,,-250.0,platinum
ORD-2284063,BIZ-100228,redwood systems, redwoodsystems ,Houston,Retail,,4886.53,bronze
ORD-2321455,BIZ-100228,redwood systems, redwoodsystems , Houston ,RETAIL,06/08/2024,1001.26,bronze
ORD-4215246,BIZ-100228,Redwood Systems LLC, redwoodsystems ,houston,retail,,2741.87,SILVER
ORD-8934254,BIZ-100228,REDWOOD SYSTEMS,,houston,retail,2024-08-10,-250.0,bronze
ORD-5780038,BIZ-100228,redwood systems,redwoodsystems, Houston ,Retail,07/05/2023,,Silver
ORD-6337828,BIZ-100229,Titan Technologies,TITANTECHNOLOGIES,SEATTLE,Manufacturing,2024/09/05,-250.0,Bronze
ORD-8059261,BIZ-100229,Titan Technologies LLC, titantechnologies , Seattle ,MANUFACTURING,,,Bronze
ORD-8750193,BIZ-100229, Titan Technologies ,TITANTECHNOLOGIES,SEATTLE,manufacturing,2025-14-01,-250.0,Gold
ORD-9162761,BIZ-100229,Titan Technologies LLC, titantechnologies ,Seattle,Manufacturing,,,Bronze
ORD-8841337,BIZ-100229,Titan Technologies,TITANTECHNOLOGIES,SEATTLE,manufacturing,2024/11/21,2867.97,Silver
ORD-9233534,BIZ-100230,TRUENORTH FINANCIAL,,NEW YORK,LOGISTICS,,,silver
ORD-2856109,BIZ-100230,TrueNorth Financial LLC, truenorthfinancial ,NEW YORK,Logistics,2025-14-01,12040.49,bronze
ORD-5678825,BIZ-100230,truenorth financial, truenorthfinancial ,New York,logistics,2024/09/05,15650.17,bronze
ORD-8783184,BIZ-100230,truenorth financial,,NEW YORK,Logistics,2025-14-01,,Bronze
ORD-3890222,BIZ-100230,TrueNorth Financial,, New York ,LOGISTICS,2025-14-01,5580.82,GOLD
ORD-9445000,BIZ-100230,TrueNorth Financial,, New York ,Logistics,2024/09/16,,Platinum
ORD-1381170,BIZ-100231,BluePeak Systems LLC,,PHOENIX,Healthcare,2025-14-01,22493.0,Bronze
ORD-4351841,BIZ-100231,bluepeak systems,BLUEPEAKSYSTEMS,phoenix,Healthcare,12/30/2024,14223.59,Platinum
ORD-5058134,BIZ-100232,SKYLINE PARTNERS,,Atlanta,hospitality,2024/03/30,23177.57,Bronze
ORD-2171758,BIZ-100232,Skyline Partners,skylinepartners, Atlanta ,hospitality,2025-14-01,,Silver
ORD-3029740,BIZ-100232,Skyline Partners LLC,,Atlanta,HOSPITALITY,2025-14-01,,PLATINUM
ORD-1669519,BIZ-100232,skyline partners,, Atlanta ,HOSPITALITY,02/26/2025,-250.0,Gold
ORD-3834568,BIZ-100232,skyline partners,,atlanta,Hospitality,2025-01-09,3998.21,SILVER
ORD-2242680,BIZ-100232, Skyline Partners ,,ATLANTA,HOSPITALITY,2024/10/19,,PLATINUM
ORD-5618750,BIZ-100233,IronBridge Media LLC,ironbridgemedia,ATLANTA,Hospitality,,,platinum
ORD-5885832,BIZ-100233,ironbridge media,IRONBRIDGEMEDIA,atlanta,HOSPITALITY,2025-14-01,8088.83,GOLD
ORD-5904531,BIZ-100233, IronBridge Media , ironbridgemedia ,ATLANTA,Hospitality,2024-09-14,2957.83,Silver
ORD-9532750,BIZ-100233,IronBridge Media LLC,, Atlanta ,hospitality,2024-01-08,-250.0,BRONZE
ORD-7280761,BIZ-100234, NovaTech Industries ,,SAN FRANCISCO,retail,2025-14-01,959.4,Platinum
ORD-6743965,BIZ-100234,NOVATECH INDUSTRIES, novatechindustries ,SAN FRANCISCO,Retail,2023-03-08,1463.75,Platinum
ORD-6981102,BIZ-100234, NovaTech Industries ,,San Francisco,retail,,,Platinum
ORD-7685573,BIZ-100234,NovaTech Industries, novatechindustries ,San Francisco,RETAIL,,-250.0,Gold
ORD-9773624,BIZ-100235,HARBORVIEW SOLUTIONS,HARBORVIEWSOLUTIONS,dallas-ft. worth,technology,2024-04-02,18016.14,silver
ORD-8651518,BIZ-100235,HARBORVIEW SOLUTIONS,harborviewsolutions,dallas-ft. worth,technology,2024/12/07,547.66,GOLD
ORD-2021147,BIZ-100236,CRESCENT CONSULTING,CRESCENTCONSULTING,HOUSTON,healthcare,,2438.68,SILVER
ORD-2225651,BIZ-100236,CRESCENT CONSULTING,,Houston,HEALTHCARE,03/19/2025,-250.0,silver
ORD-9174374,BIZ-100236,crescent consulting,,Houston,healthcare,2025-14-01,,Platinum
ORD-8654679,BIZ-100236,Crescent Consulting, crescentconsulting , Houston ,healthcare,2023/07/19,-250.0,Bronze
